ID,Prediction
1,0.20009441283350765
2,0.20002367743510552
3,0.20037212846219815
4,0.20037178849103282
5,0.2002995262575744
6,0.20020379990047255
7,0.20030260416128473
8,0.20017343327806808
9,0.20639103900278058
10,0.2004513996627493
11,0.20039051769221813
12,0.2003048033231301
13,0.2002848267850487
14,0.20004012984680938
15,0.20010847747956712
16,0.3879021122347843
17,0.20020962304168458
18,0.5873183449721132
19,0.20012804946463372
20,0.2001075273387791
21,0.20446344822534665
22,0.20011182373714256
23,0.9512610235321335
24,0.20017075636897036
25,0.20038799625728954
26,0.20044336356706896
27,0.2022383616102707
28,0.20044809388662052
29,0.20016686172292456
30,0.20019214393398246
31,0.20010612677922537
32,0.20012274347561604
33,0.20011601846707394
34,0.20009408216148336
35,0.20038971371709993
36,0.2003989704540003
37,0.20030373476671517
38,0.20012723067170157
39,0.20014256141661765
40,0.2059253401127777
41,0.20325964615050554
42,0.20035803490227724
43,0.977917747364039
44,0.200304883558872
45,0.2002554593430587
46,0.20038423117268006
47,0.20038312355535565
48,0.20002254758729593
49,0.2001856384206398
50,0.20009657139660728
51,0.2000813941504558
52,0.20036532864082163
53,0.20009594528893165
54,0.20009395437908356
55,0.9894736512930302
56,0.20037902698973925
57,0.2002588577942243
58,0.2001079409797665
59,0.2001025237820159
60,0.20018961720611234
61,0.20036916819781295
62,0.20282789727030454
63,0.20014187797654215
64,0.20036223568845427
65,0.20037799490535488
66,0.20036388833664603
67,0.9999999999999699
68,0.2002219269366384
69,0.20041577137030692
70,0.20009559455786957
71,0.20025675060375703
72,0.20017494534204536
73,0.20009926745339118
74,0.2001082077515193
75,0.5833534666729895
76,0.20044879309555497
77,0.20020394594714933
78,0.20028754648427016
79,0.20010497175234268
80,0.20015124965710085
81,0.2001511872313655
82,0.20013396281170368
83,0.20009465603186752
84,0.200268035420089
85,0.20521828177656562
86,0.20659656614910454
87,0.2002949321199521
88,0.20018951616767103
89,0.20037967424157888
90,0.20002921672132742
91,0.20045045086416735
92,0.20025980465495183
93,0.20001940700953452
94,0.20036030618013778
95,0.2003307255739013
96,0.20002090181756935
97,0.20034802677019273
98,0.2003854117686118
99,0.20033288683270914
100,0.2003908322190968
101,0.20039042709681198
102,0.20009160240346158
103,0.20011460678128076
104,0.20008828795798028
105,0.20002304643964544
106,0.20026428572177354
107,0.39050921380594694
108,0.2001537526715897
109,0.20009435338444717
110,0.6119502060576733
111,0.20010888956043638
112,0.2003727011902155
113,0.20021046271372606
114,0.20033627610215277
115,0.20028356498660407
116,0.2004356011768199
117,0.20037887218368275
118,0.20009267454954982
119,0.20019091861696373
120,0.20035073131099604
121,0.20036566221628688
122,0.20009701172927108
123,0.2001213216370865
124,0.20022184461122955
125,0.9856583439759716
126,0.200244771742209
127,0.20012564391469412
128,0.20038183611565183
129,0.20028940288670563
130,0.2001797412313007
131,0.2003547760209301
132,0.20011860087530844
133,0.20021126860704816
134,0.20027592648751327
135,0.20010125244467888
136,0.20044030187675382
137,0.20009126699124685
138,0.20037595294723212
139,0.607487354460441
140,0.2001072879293024
141,0.20012087983992624
142,0.2003884620036829
143,0.20025926086917717
144,0.20009661935009368
145,0.20011516543899605
146,0.20028272917049303
147,0.20010917862108313
148,0.20010422408373577
149,0.49478252478277435
150,0.20009995446165094
151,0.20022191242457804
152,0.20040139392992828
153,0.20017034885291365
154,0.20010054731539478
155,0.20012377208048365
156,0.20018488952757352
157,0.2003748470196955
158,0.20009731823636523
159,0.20015628036652955
160,0.20485260410398437
161,0.953641502465952
162,0.20034639441429938
163,0.20009387114622457
164,0.20020060644943496
165,0.2003392874739704
166,0.20023391214888012
167,0.20016822656009473
168,0.20033548511278554
169,0.20001937463147257
170,0.20038967602289426
171,0.9999999741695142
172,0.200113952955104
173,0.20025297042624293
174,0.20018888969156676
175,0.2004465494250063
176,0.20009519894492628
177,0.20044757596725724
178,0.20011419542454933
179,0.20037322190038134
180,0.2003809305513965
181,0.2000968796987295
182,0.20038784917514604
183,0.20038572112528696
184,0.20040803720012051
185,0.20029733124062335
186,0.20012025747947318
187,0.2003125227506132
188,0.20027636401977716
189,0.20028981419272432
190,0.2001311910233643
191,0.20016293549166
192,0.2000748503425386
193,0.20011532779002186
194,0.20014914613494258
195,0.2003607752004886
196,0.206235912880345
197,0.2002281149851158
198,0.20018939095549212
199,0.20039046399414712
200,0.20037190101010588
201,0.20036658951693206
202,0.20010323438895045
203,0.20044783227247767
204,0.20009753808375066
205,0.20006586330938336
206,0.20045256283942434
207,0.2054306063578811
208,0.20002542554828304
209,0.20008851171568642
210,0.20020634948338392
211,0.20009284825062087
212,0.2000198422380162
213,0.20012322034280988
214,0.20016658760451503
215,0.20031313194831893
216,0.8118821794748158
217,0.2003724706098765
218,0.20027489406939186
219,0.2002343335806612
220,0.9865543050459971
221,0.200401505587939
222,0.20011365223372113
223,0.20019627574723853
224,0.9999999999999699
225,0.20023055611540136
226,0.20009280557060105
227,0.20022337962973752
228,0.2001152603286784
229,0.20019822853498687
230,0.20027781394769473
231,0.20038325147721453
232,0.2001358227921275
233,0.20018875138053893
234,0.20030281739855674
235,0.2001404226498563
236,0.20008669363399842
237,0.20019494511789915
238,0.20018522771092878
239,0.20021600277528834
240,0.20002849391547264
241,0.20043473817453206
242,0.20013889270122398
243,0.200376351782447
244,0.20015216204841046
245,0.2001082539282916
246,0.2004524075125392
247,0.20029702116171355
248,0.20045302840491433
249,0.20024916447049362
250,0.2003796493556314
251,0.2000936118167726
252,0.20013620191925807
253,0.2002580573934217
254,0.20011777296290997
255,0.200101737005733
256,0.20572519272110198
257,0.2000844470423358
258,0.8429438879705391
259,0.20029370754140266
260,0.20014161426299035
261,0.20006677165240377
262,0.20013257548308072
263,0.2000918423120895
264,0.20572431397196939
265,0.2003883183013252
266,0.20038612450380838
267,0.20036213921876686
268,0.2002621534040991
269,0.765324561383732
270,0.20020932407149056
271,0.20013801873599257
272,0.20015456202174697
273,0.20018152972563716
274,0.20020897550970287
275,0.20005734334935074
276,0.200036571918485
277,0.20003528332839873
278,0.200385818135762
279,0.2002040099351185
280,0.20010565857391707
281,0.9891918928170059
282,0.20038704183333272
283,0.20035076577383312
284,0.20001952296788128
285,0.200177834896821
286,0.20066642956625838
287,0.20028332035073743
288,0.20333186915884002
289,0.20010866658553253
290,0.20009618114879685
291,0.20010816481156793
292,0.20630959330951348
293,0.20030788475689487
294,0.20026844043517497
295,0.20037004731494656
296,0.20009265036243418
297,0.20038573014360084
